City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
381,Garden City,US,2022-04-05 17:33:55,42.3256,-83.331,57.78,57,75,4.61
382,Ryotsu,JP,2022-04-05 17:33:55,38.0833,138.4333,49.21,82,100,7.65
383,Miastko,PL,2022-04-05 17:33:55,54.0028,16.9826,40.51,79,94,6.11
384,Bollnas,SE,2022-04-05 17:33:56,61.3482,16.3946,26.91,54,91,9.73
385,Palo Negro,VE,2022-04-05 17:33:56,10.1739,-67.5419,86.5,48,99,3.91
386,Dickinson,US,2022-04-05 17:32:08,29.4608,-95.0513,86.13,83,100,9.22
387,Boa Vista,BR,2022-04-05 17:30:29,2.8197,-60.6733,87.78,55,75,10.36
388,Riyadh,SA,2022-04-05 17:29:18,24.6877,46.7219,86.14,8,0,14.12
389,Nemuro,JP,2022-04-05 17:33:57,43.3236,145.575,37.26,97,76,19.57
390,Henties Bay,NA,2022-04-05 17:33:57,-22.116,14.2845,62.56,76,0,11.72
391,Kijang,KR,2022-04-05 17:33:57,35.2442,129.2139,49.73,41,89,2.57
392,Enshi,CN,2022-04-05 17:33:58,30.3,109.4833,57.16,83,100,1.57
393,Istanbul,TR,2022-04-05 17:30:28,41.0351,28.9833,51.22,82,0,4.61
394,Laguna,US,2022-04-05 17:33:58,38.421,-121.4238,64.29,44,0,14.97
395,Umba,RU,2022-04-05 17:33:59,66.6871,34.3429,30.34,96,100,23.29
396,Port-Gentil,GA,2022-04-05 17:33:59,-0.7193,8.7815,82.36,78,20,9.22
397,Norman Wells,CA,2022-04-05 17:34:00,65.282,-126.8329,-3.96,59,20,5.75
398,Sa Kaeo,TH,2022-04-05 17:34:00,13.75,102.3333,79.3,59,17,4.81
399,Chenghai,CN,2022-04-05 17:34:00,23.4632,116.768,60.71,94,8,2.24
400,San Policarpo,PH,2022-04-05 17:34:01,12.1791,125.5072,79.23,87,100,13.22
401,Okha,RU,2022-04-05 17:34:01,53.5739,142.9478,29.98,98,100,13.53
402,Mandalgovi,MN,2022-04-05 17:34:01,45.7625,106.2708,37.22,51,51,6.22
403,Pulsano,IT,2022-04-05 17:34:02,40.3821,17.3564,58.82,55,0,11.5
404,Durres,AL,2022-04-05 17:34:02,41.3231,19.4414,51.98,61,0,10.2
405,Ostersund,SE,2022-04-05 17:34:03,63.1792,14.6357,25.61,39,0,17.27
406,Sahibganj,IN,2022-04-05 17:34:03,25.25,87.65,81.72,67,1,9.26
407,Khem Karan,IN,2022-04-05 17:34:04,31.1428,74.5667,82.49,10,16,6.71
408,Dicabisagan,PH,2022-04-05 17:34:05,17.0818,122.4157,76.41,90,99,7.94
409,Wanlaweyn,SO,2022-04-05 17:34:05,2.6185,44.8938,81.41,68,37,18.9
410,Hambantota,LK,2022-04-05 17:35:05,6.1241,81.1185,78.6,82,33,4.16
411,Zinder,NE,2022-04-05 17:35:06,13.8072,8.9881,105.76,6,0,6.91
412,Pindwara,IN,2022-04-05 17:35:06,24.8,73.0667,85.03,18,26,4.45
413,Kudahuvadhoo,MV,2022-04-05 17:35:07,2.6708,72.8944,83.52,63,75,1.16
414,Airai,TL,2022-04-05 17:35:07,-8.9266,125.4092,58.08,88,81,1.81
415,Chicama,PE,2022-04-05 17:35:07,-7.8447,-79.1469,68.54,60,17,9.84
416,New Ulm,US,2022-04-05 17:32:00,44.3125,-94.4605,43.29,81,100,21.85
417,Lorengau,PG,2022-04-05 17:35:08,-2.0226,147.2712,82.2,82,100,13.94
418,Paita,PE,2022-04-05 17:35:08,-5.0892,-81.1144,78.37,67,37,12.8
419,Nogliki,RU,2022-04-05 17:35:08,51.8333,143.1667,35.28,93,100,13.91
420,Antofagasta,CL,2022-04-05 17:35:09,-23.65,-70.4,72.21,49,50,9.69
421,Raglan,NZ,2022-04-05 17:35:09,-37.8,174.8833,64.09,95,96,7.9
422,Sobolevo,RU,2022-04-05 17:35:09,54.4299,31.8996,34.27,97,100,16.6
423,Iracoubo,GF,2022-04-05 17:35:10,5.4802,-53.2011,77.7,88,91,8.59
424,Skibbereen,IE,2022-04-05 17:31:37,51.55,-9.2667,51.12,93,100,24.29
425,Kununurra,AU,2022-04-05 17:35:10,-15.7667,128.7333,75.18,83,75,0.0
426,Magadan,RU,2022-04-05 17:35:10,59.5667,150.8,13.28,85,98,10.33
427,Asfi,MA,2022-04-05 17:35:11,32.2994,-9.2372,59.5,71,90,20.67
428,Souillac,MU,2022-04-05 17:35:11,-20.5167,57.5167,79.18,89,75,6.91
429,Veraval,IN,2022-04-05 17:35:11,20.9,70.3667,79.29,74,7,12.57
430,Krasnoselkup,RU,2022-04-05 17:35:12,65.7,82.4667,34.56,100,100,21.41
431,Makat,KZ,2022-04-05 17:35:12,47.6469,53.3463,50.27,54,100,11.81
432,Topi,PK,2022-04-05 17:35:12,34.0704,72.6236,74.5,25,0,7.23
433,Alta Floresta,BR,2022-04-05 17:35:14,-9.8756,-56.0861,82.22,78,100,3.44
434,Rudbar,AF,2022-04-05 17:35:14,30.15,62.6,85.24,7,6,8.93
435,General Roca,AR,2022-04-05 17:35:15,-39.0333,-67.5833,80.62,25,51,13.67
436,Ilheus,BR,2022-04-05 17:35:16,-14.7889,-39.0494,84.02,74,20,8.05
437,Auki,SB,2022-04-05 17:35:17,-8.7676,160.7034,75.69,94,100,5.46
438,Bathsheba,BB,2022-04-05 17:35:17,13.2167,-59.5167,83.01,69,75,9.22
439,Nampula,MZ,2022-04-05 17:35:18,-15.1165,39.2666,80.55,74,40,9.22
440,Narsaq,GL,2022-04-05 17:35:18,60.9167,-46.05,44.82,62,84,3.56
441,San Quintin,MX,2022-04-05 17:35:18,30.4833,-115.95,67.46,67,1,7.11
442,Upernavik,GL,2022-04-05 17:35:19,72.7868,-56.1549,26.53,95,100,6.73
443,Shirokiy,RU,2022-04-05 17:35:19,49.758,129.523,22.77,69,100,20.07
444,Porto Tolle,IT,2022-04-05 17:35:19,44.9497,12.3245,56.03,78,1,9.33
445,Vestmannaeyjar,IS,2022-04-05 17:35:20,63.4427,-20.2734,31.19,64,40,10.36
446,Jacareacanga,BR,2022-04-05 17:35:20,-6.2222,-57.7528,87.08,58,80,4.07
447,San Carlos,VE,2022-04-05 17:35:20,9.6612,-68.5827,90.07,42,96,1.43
448,Thiadiaye,SN,2022-04-05 17:35:21,14.4205,-16.7056,74.21,33,0,17.85
449,Praia Da Vitoria,PT,2022-04-05 17:33:04,38.7333,-27.0667,66.45,68,75,6.6
450,Redmond,US,2022-04-05 17:34:48,47.674,-122.1215,50.2,72,97,5.99
451,Taman,RU,2022-04-05 17:35:21,45.2117,36.7161,44.4,77,0,13.02
452,Bengkulu,ID,2022-04-05 17:35:21,-3.8004,102.2655,77.4,81,100,3.69
453,Barcelona,ES,2022-04-05 17:34:05,41.3888,2.159,58.82,57,0,8.05
454,Harper,LR,2022-04-05 17:35:22,4.375,-7.7169,83.43,77,98,9.95
455,Kshenskiy,RU,2022-04-05 17:35:22,51.8408,37.7136,38.7,75,100,18.95
456,Teguise,ES,2022-04-05 17:35:23,29.0605,-13.564,62.82,52,40,17.27
457,Prince Rupert,CA,2022-04-05 17:35:23,54.3161,-130.3201,42.49,81,40,9.22
458,Hearst,CA,2022-04-05 17:36:23,49.6835,-83.6665,44.85,92,96,6.42
459,Talara,PE,2022-04-05 17:36:24,-4.5772,-81.2719,88.56,51,20,12.66
460,Hit,IQ,2022-04-05 17:36:24,33.6416,42.8251,79.75,16,68,7.16
461,Margate,GB,2022-04-05 17:36:25,51.3813,1.3862,54.7,70,79,1.01
462,Rio Bueno,CL,2022-04-05 17:36:25,-40.3167,-72.9667,62.74,59,84,4.88
463,Tecoanapa,MX,2022-04-05 17:36:25,16.5167,-98.75,82.72,57,6,11.3
464,Coquimbo,CL,2022-04-05 17:33:03,-29.9533,-71.3436,58.73,88,75,16.11
465,Aqtobe,KZ,2022-04-05 17:36:26,50.2797,57.2072,33.89,80,40,6.71
466,Fort Wellington,GY,2022-04-05 17:36:26,6.4,-57.6,83.3,60,19,8.3
467,Aripuana,BR,2022-04-05 17:36:26,-9.1667,-60.6333,84.25,81,54,3.02
468,Tahoua,NE,2022-04-05 17:36:27,14.8888,5.2692,105.78,6,0,8.05
469,Clovis,US,2022-04-05 17:35:12,36.8252,-119.7029,68.67,65,20,13.8
470,Magadi,IN,2022-04-05 17:36:27,12.9667,77.2333,78.96,36,57,7.65
471,Stony Plain,CA,2022-04-05 17:34:55,53.5334,-114.0021,42.91,57,20,19.57
472,Nexo,DK,2022-04-05 17:36:28,55.0607,15.1306,39.29,66,84,18.01
473,Kinsale,IE,2022-04-05 17:36:28,51.7075,-8.5306,54.23,76,75,20.71
474,Nabire,ID,2022-04-05 17:36:29,-3.3667,135.4833,75.49,85,95,4.09
475,Gomel,BY,2022-04-05 17:36:29,52.4345,30.9754,37.81,93,75,11.18
476,Caconda,AO,2022-04-05 17:36:29,-13.7333,15.0667,64.69,82,87,3.33
477,Vanimo,PG,2022-04-05 17:36:30,-2.6741,141.3028,77.38,86,98,6.29
478,Buala,SB,2022-04-05 17:36:30,-8.145,159.5921,77.09,92,100,5.21
479,Toyooka,JP,2022-04-05 17:36:30,35.5333,134.8333,49.84,52,100,4.41
480,Atar,MR,2022-04-05 17:36:31,20.5169,-13.0499,88.97,15,0,12.24
481,Visnes,NO,2022-04-05 17:36:31,59.3556,5.2242,40.82,60,0,14.97
482,Palmer,US,2022-04-05 17:34:26,42.1584,-72.3287,60.15,36,40,4.61
483,Saryozek,KZ,2022-04-05 17:36:32,44.3583,77.9753,59.18,36,0,4.94
484,Sao Miguel Do Araguaia,BR,2022-04-05 17:36:32,-13.275,-50.1628,89.29,46,6,2.46
485,Ilulissat,GL,2022-04-05 17:36:32,69.2167,-51.1,30.22,69,40,3.44
486,Kalulushi,ZM,2022-04-05 17:36:33,-12.8378,28.0919,65.77,93,100,3.15
487,Padang,ID,2022-04-05 17:36:33,-0.9492,100.3543,80.65,89,100,3.8
488,Lagunas,PE,2022-04-05 17:36:33,-5.2269,-75.6753,89.29,56,16,2.75
489,Bara,NG,2022-04-05 17:36:34,10.3744,10.7288,103.78,11,95,4.0
490,Asyut,EG,2022-04-05 17:36:34,27.181,31.1837,95.18,6,3,10.4
491,Shimoda,JP,2022-04-05 17:36:34,34.6667,138.95,54.1,85,100,5.93
492,Okhotsk,RU,2022-04-05 17:36:35,59.3833,143.3,12.92,84,100,10.36
493,Hanstholm,DK,2022-04-05 17:36:35,57.1167,8.6167,39.61,71,83,21.9
494,Poum,NC,2022-04-05 17:36:35,-20.2333,164.0167,76.64,87,100,39.59
495,Rajsamand,IN,2022-04-05 17:36:36,25.0667,73.8833,85.53,17,7,12.1
496,Chimichagua,CO,2022-04-05 17:36:36,9.2578,-73.8123,81.81,71,100,3.58
497,East London,ZA,2022-04-05 17:36:36,-33.0153,27.9116,65.34,63,0,6.91
498,Salta,AR,2022-04-05 17:36:37,-24.7859,-65.4117,73.99,68,75,6.91
499,Namibe,AO,2022-04-05 17:36:37,-15.1961,12.1522,70.93,78,8,9.06
500,Salaga,GH,2022-04-05 17:36:37,8.5508,-0.5188,96.67,33,98,10.33
501,Rocha,UY,2022-04-05 17:36:38,-34.4833,-54.3333,77.36,20,0,4.52
502,Tutoia,BR,2022-04-05 17:37:38,-2.7619,-42.2744,81.36,81,63,6.73
503,Dalbandin,PK,2022-04-05 17:37:38,28.8947,64.4101,81.77,7,10,6.35
504,Spirit River,CA,2022-04-05 17:37:39,55.7833,-118.8361,36.03,45,99,6.67
505,Korhogo,CI,2022-04-05 17:37:39,9.45,-5.6333,89.01,39,80,7.9
506,Tucuman,AR,2022-04-05 17:37:40,-26.8241,-65.2226,73.4,64,40,3.44
507,Kungurtug,RU,2022-04-05 17:37:40,50.5994,97.5228,27.12,95,34,1.34
508,Strezhevoy,RU,2022-04-05 17:37:40,60.7333,77.5889,38.17,99,100,14.07
509,Broken Hill,AU,2022-04-05 17:37:41,-31.95,141.4333,65.91,34,57,11.5
510,Puerto Gaitan,CO,2022-04-05 17:33:09,4.3133,-72.0816,86.85,58,73,3.15
511,Vrangel,RU,2022-04-05 17:37:41,42.7297,133.0839,36.63,48,40,6.82
512,Ust-Kuyga,RU,2022-04-05 17:37:41,70.0167,135.6,-24.21,100,89,0.65
513,Seoul,KR,2022-04-05 17:34:31,37.5683,126.9778,46.0,60,75,2.3
514,Burgeo,CA,2022-04-05 17:37:42,47.6167,-57.6152,35.1,82,100,22.59
515,Ocos,GT,2022-04-05 17:37:42,14.5094,-92.1933,89.78,61,0,12.44
516,Naron,ES,2022-04-05 17:37:43,43.5167,-8.1528,59.68,69,5,12.35
517,Sale,MA,2022-04-05 17:34:02,34.0389,-6.8166,57.88,88,75,23.02
518,Kang,BW,2022-04-05 17:37:43,-23.6752,22.7876,72.75,28,1,7.2
519,Nome,US,2022-04-05 17:37:43,64.5011,-165.4064,5.07,56,75,17.27
520,Kalmunai,LK,2022-04-05 17:37:44,7.4167,81.8167,78.19,82,60,3.33
521,Waingapu,ID,2022-04-05 17:37:44,-9.6567,120.2641,77.02,84,55,6.06
522,Saint-Leu,RE,2022-04-05 17:37:45,-21.15,55.2833,77.86,82,70,2.98
523,Dharchula,IN,2022-04-05 17:37:45,29.85,80.5333,63.95,24,35,8.16
524,Te Anau,NZ,2022-04-05 17:37:45,-45.4167,167.7167,49.21,85,98,5.66
525,Mucurapo,TT,2022-04-05 17:37:46,10.6667,-61.5333,88.02,63,79,12.44
526,Palauig,PH,2022-04-05 17:37:46,15.435,119.9045,79.84,78,99,2.46
527,Pisco,PE,2022-04-05 17:37:46,-13.7,-76.2167,74.01,73,0,10.36
528,Tongchuan,CN,2022-04-05 17:37:47,35.0806,109.0897,57.74,27,0,5.73
529,North Bend,US,2022-04-05 17:35:00,43.4065,-124.2243,51.17,87,100,3.44
530,Bouza,NE,2022-04-05 17:37:47,14.4229,6.0428,92.46,7,37,5.41
531,Aguimes,ES,2022-04-05 17:37:48,27.9054,-15.4461,63.23,45,75,19.57
532,Owo,NG,2022-04-05 17:37:48,7.1962,5.5868,82.62,63,68,6.69
533,La Palma,US,2022-04-05 17:37:48,33.8464,-118.0467,75.22,73,40,9.22
534,Djambala,CG,2022-04-05 17:37:49,-2.5447,14.7533,71.53,86,92,2.59
535,Yining,CN,2022-04-05 17:37:49,29.0361,114.5636,55.35,88,100,0.92
536,Jijiga,ET,2022-04-05 17:37:49,9.35,42.8,70.92,46,16,12.12
537,Ukiah,US,2022-04-05 17:37:50,39.1502,-123.2078,59.43,50,0,9.22
538,Zhangye,CN,2022-04-05 17:37:50,38.9342,100.4517,53.4,19,0,3.29
539,Port-Cartier,CA,2022-04-05 17:37:50,50.0334,-66.8654,35.82,78,69,9.33
540,Matagami,CA,2022-04-05 17:37:51,49.7502,-77.6328,41.11,33,0,3.44
541,Islamnagar,IN,2022-04-05 17:37:51,28.3333,78.7167,81.14,7,26,7.18
542,Kurduvadi,IN,2022-04-05 17:37:51,18.0833,75.4333,95.0,13,81,8.39
543,Satipo,PE,2022-04-05 17:37:52,-11.2522,-74.6386,89.58,46,49,3.0
544,Pierre,US,2022-04-05 17:37:52,44.3683,-100.351,50.05,77,100,21.85
545,Curup,ID,2022-04-05 17:38:52,-3.4667,102.5333,68.07,98,100,1.14
546,San Joaquin,US,2022-04-05 17:38:53,37.9333,-121.3011,63.32,48,0,14.97
547,Terrace,CA,2022-04-05 17:37:48,54.5163,-128.6035,40.91,81,100,11.5
548,Ridgecrest,US,2022-04-05 17:35:43,35.6225,-117.6709,73.42,21,0,3.44
549,Burns Lake,CA,2022-04-05 17:38:53,54.2331,-125.7533,35.02,56,100,10.92
550,Sembakung,ID,2022-04-05 17:38:53,3.8167,117.25,73.98,99,98,2.39
551,Marawi,PH,2022-04-05 17:38:54,7.9986,124.2928,68.95,98,100,1.77
552,Ouargaye,BF,2022-04-05 17:38:54,11.5033,0.0572,101.84,20,81,2.13
553,Itaperucu,BR,2022-04-05 17:38:54,-25.22,-49.3478,76.41,79,63,2.26
554,Yulara,AU,2022-04-05 17:38:55,-25.2406,130.9889,73.24,35,40,10.36
555,Kilindoni,TZ,2022-04-05 17:38:55,-7.9139,39.6668,83.19,73,10,12.15
556,Badarpur,IN,2022-04-05 17:38:56,24.9,92.6,74.3,80,2,2.06
557,Seaforth,JM,2022-04-05 17:38:56,17.9358,-76.4573,88.14,57,27,10.49
558,Hami,CN,2022-04-05 17:38:56,42.8,93.45,61.03,18,0,1.03
559,Vila,PT,2022-04-05 17:38:57,42.0304,-8.1588,52.68,41,80,2.98
560,Kunzell,DE,2022-04-05 17:38:57,50.5442,9.7179,48.87,95,100,4.0
561,Salalah,OM,2022-04-05 17:38:57,17.0151,54.0924,80.69,83,0,3.44
562,Sarab,IR,2022-04-05 17:38:58,38.6066,44.9883,63.12,27,68,3.2
563,Tynda,RU,2022-04-05 17:38:58,55.1667,124.7167,6.46,88,99,4.92
564,Yarovoye,RU,2022-04-05 17:38:58,52.9273,78.58,49.06,81,74,9.06
565,Hirado,JP,2022-04-05 17:38:59,33.3597,129.5531,51.39,62,99,9.4
566,Omboue,GA,2022-04-05 17:38:59,-1.5746,9.2618,79.02,87,58,10.49
567,Pontevedra,ES,2022-04-05 17:38:59,42.431,-8.6444,67.59,52,32,0.51
568,Coracora,PE,2022-04-05 17:39:00,-15.0333,-73.7833,61.0,56,82,9.62
569,Uthal,PK,2022-04-05 17:39:00,25.8072,66.6219,82.38,45,0,7.87
570,Camacha,PT,2022-04-05 17:39:00,33.0833,-16.3333,60.22,55,20,18.41
571,Saint-Joseph,RE,2022-04-05 17:39:01,-21.3667,55.6167,77.38,86,76,8.52
572,High Level,CA,2022-04-05 17:35:04,58.5169,-117.136,30.31,74,40,6.91
573,Sibu,MY,2022-04-05 17:39:01,2.3,111.8167,75.51,100,40,2.3
574,Kelowna,CA,2022-04-05 17:36:34,49.8831,-119.4857,52.65,39,100,10.36
575,Meulaboh,ID,2022-04-05 17:39:02,4.1363,96.1285,77.72,85,100,3.18
